ID,CLIENTNUM,Status,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Months_Inactive_12_mon,Contacts_Count_12_mon,Dependent_count
2947,718174908,Existing Customer,53,F,Uneducated,Married,< Rp 3.000.000,Blue,36,4,4224000.0,2417000,1807000.0,1458000,29,0.572,3,2,3
8440,715488483,Existing Customer,49,F,Graduate,Married,< Rp 3.000.000,Blue,36,1,6615000.0,0,6615000.0,4575000,75,0.0,3,1,4
3719,712283808,Existing Customer,50,F,High School,Married,< Rp 3.000.000,Silver,40,5,10062000.0,1149000,8913000.0,1964000,44,0.114,2,2,3
8444,715309083,Existing Customer,50,F,Graduate,Married,< Rp 3.000.000,Blue,36,2,1912000.0,0,1912000.0,4851000,87,0.0,3,2,2
760,719315508,Existing Customer,62,F,Unknown,Married,Rp 3.000.000 - Rp 5.000.000,Blue,36,4,2964000.0,2400000,564000.0,1557000,25,0.81,2,2,0
7367,712567083,Existing Customer,51,M,High School,Married,Rp 8.000.000 - Rp 15.000.000,Blue,36,5,9186000.0,0,9186000.0,4986000,88,0.0,2,2,1
9267,806992533,Existing Customer,49,F,Graduate,Married,< Rp 3.000.000,Blue,44,2,8284000.0,797000,7487000.0,13092000,102,0.096,1,1,1
8306,719940483,Existing Customer,51,F,Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,43,2,2107000.0,1663000,444000.0,4841000,88,0.789,2,2,1
5308,778343958,Existing Customer,47,F,Graduate,Married,< Rp 3.000.000,Blue,27,3,1451000.0,0,1451000.0,3866000,72,0.0,3,0,3
6753,715616358,Existing Customer,53,F,Graduate,Married,Unknown,Blue,36,5,5843000.0,1162000,4681000.0,4405000,67,0.199,4,3,0
6906,811713408,Existing Customer,58,F,High School,Married,Rp 3.000.000 - Rp 5.000.000,Blue,53,4,2642000.0,1249000,1393000.0,4897000,81,0.473,2,3,2
6960,768720708,Existing Customer,41,F,High School,Married,< Rp 3.000.000,Blue,30,4,3280000.0,2327000,953000.0,4268000,84,0.709,4,2,3
7775,719025333,Existing Customer,48,M,Post-Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,42,3,1898000.0,0,1898000.0,3513000,59,0.0,2,0,2
10086,824150733,Existing Customer,43,M,High School,Married,Rp 8.000.000 - Rp 15.000.000,Silver,39,3,34516000.0,1987000,32529000.0,16177000,122,0.058,1,3,2
7439,714981483,Existing Customer,50,F,High School,Married,Unknown,Blue,38,4,2808000.0,1720000,1088000.0,5137000,81,0.613,2,1,3
8600,711542358,Existing Customer,42,F,High School,Married,< Rp 3.000.000,Gold,36,2,15987000.0,1187000,14800000.0,7471000,88,0.074,3,2,4
7361,713746608,Existing Customer,48,F,High School,Married,Unknown,Blue,37,3,8446000.0,908000,7538000.0,4240000,67,0.108,2,2,2
5424,712920633,Existing Customer,49,F,Unknown,Married,Rp 3.000.000 - Rp 5.000.000,Blue,35,4,1438300.0,0,1438300.0,4348000,79,0.0,1,1,2
2559,815838633,Existing Customer,34,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Blue,29,3,3890000.0,2286000,1604000.0,1889000,51,0.588,2,3,1
871,788485908,Existing Customer,44,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Blue,37,3,6224000.0,0,6224000.0,1463000,34,0.0,2,3,3
8589,712879158,Existing Customer,49,M,High School,Married,Rp 5.000.000 - Rp 8.000.000,Gold,36,2,6224000.0,2201000,4023000.0,7693000,70,0.354,2,3,1
9573,710873583,Existing Customer,58,M,Graduate,Married,Rp 5.000.000 - Rp 8.000.000,Blue,48,2,20724000.0,2221000,18503000.0,14215000,109,0.107,3,2,1
7319,781930233,Existing Customer,47,F,High School,Married,< Rp 3.000.000,Blue,37,6,2946000.0,2338000,608000.0,4717000,70,0.794,1,1,2
2184,709334658,Existing Customer,39,F,Uneducated,Married,< Rp 3.000.000,Blue,26,4,5484000.0,2517000,2967000.0,2025000,51,0.459,2,5,2
8891,712191783,Existing Customer,49,M,High School,Married,> Rp 15.000.000,Gold,36,1,34516000.0,1634000,32882000.0,7788000,94,0.047,1,1,4
6075,709603608,Existing Customer,34,M,Uneducated,Married,Rp 5.000.000 - Rp 8.000.000,Blue,25,6,2345000.0,1643000,702000.0,4634000,69,0.701,1,1,3
7865,714998508,Existing Customer,53,M,Uneducated,Married,> Rp 15.000.000,Blue,36,2,3742000.0,1454000,2288000.0,5326000,62,0.389,2,0,3
8098,714139308,Existing Customer,53,M,Uneducated,Married,Rp 5.000.000 - Rp 8.000.000,Blue,42,2,1438300.0,0,1438300.0,4722000,81,0.0,5,1,3
1327,778734108,Existing Customer,36,M,Uneducated,Married,Rp 5.000.000 - Rp 8.000.000,Blue,16,4,1686000.0,1252000,434000.0,1758000,42,0.743,5,4,3
2289,773082033,Existing Customer,35,M,Post-Graduate,Married,Rp 8.000.000 - Rp 15.000.000,Blue,27,3,25516000.0,1363000,24153000.0,2317000,38,0.053,3,4,1
4766,708290208,Existing Customer,43,F,High School,Married,< Rp 3.000.000,Silver,31,3,13608000.0,1190000,12418000.0,3118000,76,0.087,3,4,3
1962,711405333,Existing Customer,52,M,Post-Graduate,Married,Rp 8.000.000 - Rp 15.000.000,Blue,43,5,6849000.0,2126000,4723000.0,1651000,43,0.31,2,2,3
8207,717547383,Existing Customer,43,F,Graduate,Married,< Rp 3.000.000,Blue,32,2,2890000.0,1392000,1498000.0,4233000,77,0.482,3,1,2
9594,804158583,Existing Customer,60,M,High School,Married,< Rp 3.000.000,Silver,55,2,13399000.0,1456000,11943000.0,16493000,122,0.109,2,3,1
9362,807971658,Existing Customer,47,F,Unknown,Married,< Rp 3.000.000,Blue,42,1,3669000.0,2517000,1152000.0,13931000,112,0.686,2,3,3
750,772684833,Existing Customer,32,F,Unknown,Married,< Rp 3.000.000,Blue,22,3,2642000.0,2035000,607000.0,1761000,42,0.77,3,2,1
6985,792695808,Existing Customer,41,M,High School,Married,> Rp 15.000.000,Blue,35,5,18232000.0,1140000,17092000.0,4775000,84,0.063,4,2,4
3440,708626058,Existing Customer,49,F,Uneducated,Married,< Rp 3.000.000,Blue,34,6,5242000.0,1465000,3777000.0,4098000,68,0.279,2,4,2
9723,779914383,Existing Customer,34,M,Uneducated,Married,Rp 5.000.000 - Rp 8.000.000,Blue,18,3,10488000.0,1636000,8852000.0,14719000,116,0.156,2,2,1
6775,714585033,Existing Customer,41,F,Uneducated,Married,< Rp 3.000.000,Blue,36,3,1438300.0,1055000,383300.0,4532000,78,0.734,5,1,4
4259,713853858,Existing Customer,41,M,Unknown,Married,Rp 8.000.000 - Rp 15.000.000,Silver,31,5,34516000.0,1433000,33083000.0,2589000,57,0.042,2,2,4
7008,771499233,Existing Customer,46,F,High School,Married,< Rp 3.000.000,Blue,34,6,5387000.0,1133000,4254000.0,4374000,76,0.21,1,3,4
611,716452083,Existing Customer,56,F,Unknown,Married,< Rp 3.000.000,Blue,46,5,4271000.0,1150000,3121000.0,2052000,50,0.269,3,2,4
8112,711984633,Existing Customer,36,F,Graduate,Married,< Rp 3.000.000,Blue,27,1,2328000.0,1953000,375000.0,4373000,89,0.839,2,3,3
2352,715968858,Existing Customer,28,M,Post-Graduate,Married,Unknown,Blue,13,4,2608000.0,1630000,978000.0,1822000,33,0.625,1,2,0
9071,711364233,Existing Customer,41,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Platinum,26,1,34516000.0,1559000,32957000.0,8888000,104,0.045,1,2,4
7432,823840458,Existing Customer,47,F,High School,Married,Unknown,Blue,43,4,1828000.0,1517000,311000.0,4542000,82,0.83,2,2,1
6240,708525108,Existing Customer,54,F,Graduate,Married,Unknown,Blue,47,4,2156000.0,1134000,1022000.0,4120000,77,0.526,3,3,2
9330,716323683,Existing Customer,31,M,Graduate,Married,Rp 8.000.000 - Rp 15.000.000,Blue,36,2,32791000.0,1607000,31184000.0,13177000,106,0.049,3,3,0
4641,788966958,Existing Customer,47,F,Graduate,Married,Unknown,Blue,34,3,3112000.0,2023000,1089000.0,4613000,86,0.65,2,2,1
6267,708483708,Existing Customer,51,M,Unknown,Married,> Rp 15.000.000,Blue,36,5,28600000.0,0,28600000.0,4336000,66,0.0,3,2,2
415,709864833,Existing Customer,49,M,Post-Graduate,Married,Rp 5.000.000 - Rp 8.000.000,Blue,38,3,8077000.0,1965000,6112000.0,1329000,26,0.243,2,0,2
845,719863758,Existing Customer,49,F,Post-Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,41,6,1869000.0,758000,1111000.0,1549000,34,0.406,2,2,3
3760,718599108,Existing Customer,50,F,Graduate,Married,Unknown,Blue,39,5,3230000.0,1172000,2058000.0,4419000,64,0.363,3,2,3
4713,710779083,Existing Customer,59,F,Graduate,Married,< Rp 3.000.000,Blue,48,3,1661000.0,0,1661000.0,4338000,77,0.0,3,4,0
5465,716520033,Existing Customer,52,M,Post-Graduate,Married,Rp 8.000.000 - Rp 15.000.000,Blue,36,6,1981000.0,1448000,533000.0,4639000,61,0.731,4,1,2
8097,772334133,Existing Customer,53,F,Graduate,Married,Unknown,Blue,42,2,4637000.0,0,4637000.0,4583000,86,0.0,1,3,1
3580,719095533,Existing Customer,47,F,Uneducated,Married,Rp 3.000.000 - Rp 5.000.000,Blue,39,3,2680000.0,1652000,1028000.0,3382000,58,0.616,3,3,4
10003,719701383,Existing Customer,44,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Blue,32,4,5175000.0,0,5175000.0,14304000,99,0.0,3,3,4
6690,787557258,Existing Customer,52,F,Graduate,Married,Unknown,Blue,42,5,1816000.0,0,1816000.0,4957000,78,0.0,3,2,4
3759,715445883,Existing Customer,40,F,Graduate,Married,Unknown,Blue,29,5,18862000.0,2105000,16757000.0,4449000,86,0.112,2,2,2
414,710147958,Existing Customer,47,M,High School,Married,Rp 3.000.000 - Rp 5.000.000,Silver,36,3,16138000.0,1249000,14889000.0,1198000,33,0.077,2,2,3
776,716290233,Existing Customer,43,F,Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,33,6,4343000.0,0,4343000.0,1352000,35,0.0,2,3,3
7197,714037308,Existing Customer,54,M,High School,Married,Rp 5.000.000 - Rp 8.000.000,Blue,50,3,2210000.0,1002000,1208000.0,4798000,86,0.453,1,3,2
777,828298908,Existing Customer,54,M,Graduate,Married,> Rp 15.000.000,Blue,50,4,2872000.0,2035000,837000.0,1770000,47,0.709,2,0,4
3212,801385458,Existing Customer,52,M,Uneducated,Married,> Rp 15.000.000,Blue,46,5,8596000.0,2019000,6577000.0,4017000,80,0.235,2,4,1
4494,715627833,Existing Customer,48,M,High School,Married,Rp 5.000.000 - Rp 8.000.000,Gold,37,6,34516000.0,1948000,32568000.0,4539000,75,0.056,2,0,3
3147,779661033,Existing Customer,49,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Silver,32,5,25620000.0,1107000,24513000.0,3503000,66,0.043,2,3,4
394,712459233,Existing Customer,59,F,Post-Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,46,5,1944000.0,1346000,598000.0,1960000,57,0.692,3,3,1
327,717424458,Existing Customer,44,F,Post-Graduate,Married,< Rp 3.000.000,Blue,36,3,2293000.0,1823000,470000.0,1166000,22,0.795,3,2,2
3763,771669183,Existing Customer,49,M,Graduate,Married,Rp 5.000.000 - Rp 8.000.000,Blue,37,5,4854000.0,1212000,3642000.0,3651000,70,0.25,1,4,1
748,771492408,Existing Customer,40,F,Graduate,Married,< Rp 3.000.000,Blue,28,3,2421000.0,1747000,674000.0,1346000,30,0.722,1,2,2
6275,711825558,Existing Customer,38,M,Graduate,Married,Rp 8.000.000 - Rp 15.000.000,Blue,19,5,1518000.0,1115000,403000.0,3595000,65,0.735,2,2,3
3118,718474683,Existing Customer,36,M,High School,Married,> Rp 15.000.000,Blue,24,3,10097000.0,2139000,7958000.0,3092000,67,0.212,3,2,0
644,787621158,Existing Customer,33,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Blue,25,6,6242000.0,491000,5751000.0,2187000,59,0.079,3,3,2
2451,711219333,Existing Customer,33,M,Post-Graduate,Married,> Rp 15.000.000,Blue,14,6,7571000.0,2264000,5307000.0,2273000,49,0.299,1,0,1
7258,709077933,Existing Customer,26,F,High School,Married,< Rp 3.000.000,Blue,18,5,5422000.0,682000,4740000.0,4460000,62,0.126,3,2,0
3774,713904708,Existing Customer,40,F,Graduate,Married,< Rp 3.000.000,Blue,36,6,7582000.0,1942000,5640000.0,4926000,85,0.256,1,3,3
1210,709328733,Existing Customer,49,F,Uneducated,Married,< Rp 3.000.000,Blue,37,6,9723000.0,2459000,7264000.0,1258000,24,0.253,3,3,2
3804,719196858,Existing Customer,50,M,Graduate,Married,Rp 5.000.000 - Rp 8.000.000,Blue,39,4,6508000.0,2276000,4232000.0,4254000,77,0.35,1,4,2
2558,803665983,Existing Customer,52,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Blue,46,3,2742000.0,2184000,558000.0,3829000,72,0.796,2,4,0
3738,716546283,Existing Customer,39,M,Graduate,Married,Rp 5.000.000 - Rp 8.000.000,Blue,36,6,13049000.0,943000,12106000.0,3944000,72,0.072,3,4,3
8717,709372608,Existing Customer,43,M,Uneducated,Married,Rp 5.000.000 - Rp 8.000.000,Blue,31,1,23457000.0,2517000,20940000.0,7370000,96,0.107,1,2,4
2557,717261708,Existing Customer,53,M,Unknown,Married,Rp 8.000.000 - Rp 15.000.000,Blue,36,4,13457000.0,1248000,12209000.0,1548000,41,0.093,2,3,1
3791,713079108,Existing Customer,51,F,Graduate,Married,< Rp 3.000.000,Blue,42,5,1858000.0,925000,933000.0,3660000,72,0.498,3,2,0
8858,788811558,Existing Customer,52,F,High School,Married,< Rp 3.000.000,Blue,35,1,1959000.0,1022000,937000.0,7847000,65,0.522,3,3,1
8865,716725008,Existing Customer,49,M,High School,Married,Rp 8.000.000 - Rp 15.000.000,Blue,40,2,7667000.0,2191000,5476000.0,7886000,94,0.286,3,2,4
6941,825753258,Existing Customer,47,M,Uneducated,Married,Rp 5.000.000 - Rp 8.000.000,Blue,43,4,6519000.0,1525000,4994000.0,4495000,81,0.234,3,1,4
1596,717999183,Existing Customer,36,M,High School,Married,Rp 5.000.000 - Rp 8.000.000,Blue,36,6,4108000.0,1659000,2449000.0,2275000,58,0.404,3,3,3
1274,709541433,Existing Customer,37,M,Graduate,Married,< Rp 3.000.000,Blue,36,3,2041000.0,1687000,354000.0,1555000,45,0.827,3,4,2
4943,715423233,Existing Customer,46,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Blue,35,3,1790000.0,796000,994000.0,3539000,57,0.445,3,3,5
8727,717535083,Existing Customer,52,F,Post-Graduate,Married,< Rp 3.000.000,Blue,40,2,5207000.0,1121000,4086000.0,7153000,84,0.215,2,1,2
8585,789363408,Existing Customer,44,M,High School,Married,> Rp 15.000.000,Silver,34,3,34516000.0,2517000,31999000.0,7427000,83,0.073,1,2,3
8465,789373683,Existing Customer,45,F,Graduate,Married,< Rp 3.000.000,Blue,35,1,1438300.0,834000,604300.0,4976000,70,0.58,2,2,3
755,711146358,Existing Customer,39,F,Graduate,Married,Unknown,Blue,29,4,3358000.0,1758000,1600000.0,1759000,33,0.524,3,2,1
848,721250358,Existing Customer,50,M,Unknown,Married,Rp 3.000.000 - Rp 5.000.000,Blue,36,3,5426000.0,1478000,3948000.0,1266000,22,0.272,1,3,2
808,714851058,Existing Customer,31,M,Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,21,3,2158000.0,1729000,429000.0,1718000,42,0.801,3,0,0
2740,713412558,Existing Customer,39,F,Post-Graduate,Married,< Rp 3.000.000,Blue,22,3,5454000.0,1108000,4346000.0,2674000,67,0.203,3,1,4
6932,714707133,Existing Customer,47,F,Uneducated,Married,< Rp 3.000.000,Blue,36,5,1438300.0,0,1438300.0,4443000,86,0.0,1,1,3
820,713936583,Existing Customer,54,M,Graduate,Married,Rp 5.000.000 - Rp 8.000.000,Blue,43,6,6224000.0,1892000,4332000.0,2187000,58,0.304,3,1,2
773,713989233,Existing Customer,61,M,Post-Graduate,Married,Unknown,Blue,53,6,14434000.0,1927000,12507000.0,1731000,32,0.134,2,3,0
10026,785038908,Existing Customer,43,F,Graduate,Married,< Rp 3.000.000,Blue,37,3,6380000.0,1160000,5220000.0,17119000,124,0.182,1,4,0
840,710947683,Existing Customer,64,F,Graduate,Married,< Rp 3.000.000,Blue,51,6,4920000.0,1142000,3778000.0,1420000,31,0.232,3,1,0
7780,715358283,Existing Customer,57,F,Uneducated,Married,< Rp 3.000.000,Blue,46,2,2129000.0,1139000,990000.0,4509000,73,0.535,3,2,2
888,713743158,Existing Customer,47,M,Graduate,Married,Rp 5.000.000 - Rp 8.000.000,Blue,36,4,19063000.0,1714000,17349000.0,1270000,21,0.09,3,2,1
6486,716535408,Existing Customer,43,M,Unknown,Married,Rp 3.000.000 - Rp 5.000.000,Blue,32,3,12219000.0,1462000,10757000.0,3843000,69,0.12,1,3,3
873,710793783,Existing Customer,53,F,Graduate,Married,Unknown,Blue,40,6,12059000.0,1978000,10081000.0,1836000,36,0.164,3,1,3
5492,717410508,Existing Customer,43,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Silver,30,4,25856000.0,1281000,24575000.0,3303000,70,0.05,3,4,3
3792,804426858,Existing Customer,35,F,Uneducated,Married,< Rp 3.000.000,Blue,30,3,2593000.0,1660000,933000.0,1974000,33,0.64,2,1,1
4114,779192283,Existing Customer,51,F,Unknown,Married,< Rp 3.000.000,Blue,39,3,6462000.0,2517000,3945000.0,4156000,77,0.39,1,2,2
823,714648933,Existing Customer,55,F,Graduate,Married,Unknown,Blue,36,3,4861000.0,1123000,3738000.0,1556000,40,0.231,2,0,3
836,715168983,Existing Customer,47,F,Graduate,Married,< Rp 3.000.000,Blue,36,5,7051000.0,0,7051000.0,1451000,37,0.0,2,2,3
822,793889508,Existing Customer,48,F,Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,42,4,4076000.0,0,4076000.0,1235000,37,0.0,3,3,2
3883,798687258,Existing Customer,40,M,Graduate,Married,< Rp 3.000.000,Blue,34,3,2577000.0,1812000,765000.0,4134000,62,0.703,1,2,4
2841,715698633,Existing Customer,40,F,Unknown,Married,< Rp 3.000.000,Blue,36,3,5093000.0,2376000,2717000.0,2341000,57,0.467,1,1,2
7221,719538183,Existing Customer,47,M,High School,Married,Rp 5.000.000 - Rp 8.000.000,Blue,36,4,20789000.0,0,20789000.0,4105000,67,0.0,4,3,1
5500,712414908,Existing Customer,45,F,Unknown,Married,Unknown,Blue,37,4,3241000.0,0,3241000.0,4992000,80,0.0,2,1,4
9562,779067408,Existing Customer,46,M,Uneducated,Married,Rp 5.000.000 - Rp 8.000.000,Blue,27,1,13056000.0,1890000,11166000.0,14280000,102,0.145,3,1,1
5020,779544708,Existing Customer,50,M,Unknown,Married,> Rp 15.000.000,Gold,35,4,34516000.0,668000,33848000.0,3931000,77,0.019,5,3,2
638,802276683,Existing Customer,56,M,Graduate,Married,Rp 8.000.000 - Rp 15.000.000,Blue,50,3,8022000.0,1372000,6650000.0,1794000,31,0.171,3,3,3
3908,815767983,Existing Customer,45,M,Graduate,Married,Rp 5.000.000 - Rp 8.000.000,Blue,40,4,1438300.0,0,1438300.0,4869000,66,0.0,3,3,0
3414,718835583,Existing Customer,50,F,Graduate,Married,Unknown,Blue,41,6,15641000.0,2379000,13262000.0,3769000,76,0.152,2,2,1
3415,827970933,Existing Customer,46,F,Graduate,Married,< Rp 3.000.000,Blue,42,4,3504000.0,1698000,1806000.0,4439000,70,0.485,2,0,4
3604,717983058,Existing Customer,41,F,Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,29,5,1982000.0,1068000,914000.0,3058000,58,0.539,1,3,3
746,712881483,Existing Customer,55,M,Post-Graduate,Married,Rp 8.000.000 - Rp 15.000.000,Blue,45,5,9959000.0,1890000,8069000.0,2041000,45,0.19,3,3,1
3409,806656083,Existing Customer,48,F,Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,43,3,9559000.0,1514000,8045000.0,4064000,70,0.158,2,4,2
8781,822125283,Existing Customer,49,M,Uneducated,Married,Rp 8.000.000 - Rp 15.000.000,Blue,45,2,4778000.0,1351000,3427000.0,7590000,74,0.283,1,1,3
3799,827114058,Existing Customer,46,M,Post-Graduate,Married,Rp 5.000.000 - Rp 8.000.000,Blue,42,6,11634000.0,0,11634000.0,4447000,74,0.0,2,1,4
2864,780686358,Existing Customer,41,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Blue,30,3,2888000.0,1676000,1212000.0,3798000,58,0.58,1,1,3
9937,716454858,Existing Customer,35,F,Graduate,Married,< Rp 3.000.000,Blue,28,6,4014000.0,2266000,1748000.0,14257000,94,0.565,1,3,2
7750,711516783,Existing Customer,47,F,Uneducated,Married,Rp 3.000.000 - Rp 5.000.000,Blue,36,2,2155000.0,1119000,1036000.0,5441000,91,0.519,1,1,4
8535,710937783,Existing Customer,53,F,Uneducated,Married,Rp 3.000.000 - Rp 5.000.000,Blue,40,1,2772000.0,2414000,358000.0,5313000,68,0.871,3,3,0
3744,712943508,Existing Customer,48,F,Graduate,Married,< Rp 3.000.000,Blue,36,5,6921000.0,1023000,5898000.0,4608000,79,0.148,3,0,5
599,710784333,Existing Customer,57,M,Unknown,Married,> Rp 15.000.000,Blue,36,3,23700000.0,1314000,22386000.0,1644000,28,0.055,2,2,2
841,711113958,Existing Customer,37,F,Unknown,Married,< Rp 3.000.000,Blue,25,6,1438300.0,674000,764300.0,1717000,31,0.469,2,1,3
7337,713592408,Existing Customer,43,F,High School,Married,< Rp 3.000.000,Blue,28,3,2590000.0,0,2590000.0,3391000,66,0.0,3,2,3
3753,712085733,Existing Customer,45,M,Graduate,Married,> Rp 15.000.000,Blue,36,5,34516000.0,880000,33636000.0,3491000,64,0.025,2,3,4
2355,713637783,Existing Customer,44,F,Graduate,Married,Unknown,Blue,31,5,24936000.0,2053000,22883000.0,1810000,38,0.082,2,0,3
9778,767414808,Existing Customer,57,F,Uneducated,Married,< Rp 3.000.000,Blue,51,2,6996000.0,2092000,4904000.0,15017000,120,0.299,3,3,0
7781,710966433,Existing Customer,50,F,Uneducated,Married,< Rp 3.000.000,Blue,36,3,2615000.0,1404000,1211000.0,3785000,67,0.537,2,2,3
632,714529233,Existing Customer,36,F,Graduate,Married,< Rp 3.000.000,Blue,24,3,3124000.0,1593000,1531000.0,1652000,41,0.51,1,3,2
603,753226158,Existing Customer,34,F,Graduate,Married,< Rp 3.000.000,Blue,24,6,3663000.0,1853000,1810000.0,1826000,35,0.506,2,2,2
7874,708652908,Existing Customer,47,F,Uneducated,Married,< Rp 3.000.000,Blue,36,1,2291000.0,1419000,872000.0,4498000,81,0.619,6,1,5
1803,719628033,Existing Customer,33,F,Post-Graduate,Married,Unknown,Blue,36,5,4134000.0,1130000,3004000.0,2475000,52,0.273,3,3,1
7449,720547533,Existing Customer,47,F,High School,Married,Unknown,Blue,32,3,11438000.0,0,11438000.0,4346000,90,0.0,2,1,2
642,713010483,Existing Customer,43,F,Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,36,6,2936000.0,2379000,557000.0,1572000,57,0.81,1,3,3
1809,717138558,Existing Customer,28,M,Post-Graduate,Married,Rp 3.000.000 - Rp 5.000.000,Blue,16,5,3665000.0,0,3665000.0,1813000,31,0.0,1,3,0
200,720707283,Existing Customer,48,M,Unknown,Married,Rp 8.000.000 - Rp 15.000.000,Blue,36,5,5288000.0,866000,4422000.0,1777000,42,0.164,3,0,4
10009,719941533,Existing Customer,32,F,Graduate,Married,< Rp 3.000.000,Blue,20,3,5497000.0,1735000,3762000.0,16266000,124,0.316,1,4,1
456,720115683,Existing Customer,47,M,Uneducated,Married,Rp 8.000.000 - Rp 15.000.000,Blue,36,6,29770000.0,1565000,28205000.0,1774000,42,0.053,2,2,3
885,714414483,Existing Customer,54,F,Unknown,Married,< Rp 3.000.000,Blue,44,6,2945000.0,2206000,739000.0,1503000,35,0.749,3,1,0
2460,715421058,Existing Customer,51,M,Unknown,Married,Rp 5.000.000 - Rp 8.000.000,Blue,36,3,22224000.0,979000,21245000.0,3346000,69,0.044,2,4,1
7452,716237508,Existing Customer,44,F,High School,Married,Unknown,Blue,36,4,5254000.0,2507000,2747000.0,4501000,64,0.477,3,2,5
5775,713401758,Existing Customer,45,M,Uneducated,Married,> Rp 15.000.000,Blue,36,6,3383000.0,1458000,1925000.0,4897000,75,0.431,2,3,2
3930,717084708,Existing Customer,45,F,High School,Married,< Rp 3.000.000,Blue,34,6,2484000.0,1543000,941000.0,3802000,68,0.621,4,1,4
4235,717846108,Existing Customer,49,M,Uneducated,Married,Rp 5.000.000 - Rp 8.000.000,Blue,34,5,12994000.0,904000,12090000.0,3734000,74,0.07,3,2,4
2447,712040433,Existing Customer,54,F,High School,Married,< Rp 3.000.000,Blue,43,6,2306000.0,2200000,106000.0,2097000,57,0.954,2,3,1
7422,714882258,Existing Customer,38,F,College,Married,Unknown,Blue,36,6,1438300.0,730000,708300.0,4583000,67,0.508,1,2,2
369,713441958,Existing Customer,46,M,High School,Married,> Rp 15.000.000,Blue,36,5,19727000.0,1785000,17942000.0,1245000,25,0.09,3,2,2
373,714363858,Existing Customer,54,F,High School,Married,< Rp 3.000.000,Blue,36,3,1594000.0,1411000,183000.0,1459000,35,0.885,5,3,4
344,716139933,Existing Customer,54,M,High School,Married,Rp 8.000.000 - Rp 15.000.000,Blue,36,3,16286000.0,1710000,14576000.0,2552000,49,0.105,1,2,0
346,713086008,Existing Customer,58,F,High School,Married,< Rp 3.000.000,Blue,47,6,2609000.0,2439000,170000.0,1731000,34,0.935,1,0,3
2141,714770808,Existing Customer,59,M,High School,Married,< Rp 3.000.000,Blue,42,3,4328000.0,670000,3658000.0,1580000,54,0.155,3,5,2
2167,770647233,Existing Customer,35,F,High School,Married,< Rp 3.000.000,Blue,21,5,2157000.0,1188000,969000.0,2111000,59,0.551,6,3,2
2166,789261558,Existing Customer,58,M,High School,Married,Rp 5.000.000 - Rp 8.000.000,Blue,47,3,2212000.0,1392000,820000.0,1387000,34,0.629,1,4,1
897,710370483,Existing Customer,39,F,College,Married,< Rp 3.000.000,Blue,31,4,1888000.0,1292000,596000.0,1517000,33,0.684,3,3,4
9361,789791808,Existing Customer,43,M,High School,Married,Rp 3.000.000 - Rp 5.000.000,Blue,32,2,7139000.0,1512000,5627000.0,14802000,112,0.212,2,2,4
2904,712737108,Existing Customer,48,F,High School,Married,Unknown,Blue,36,4,21416000.0,0,21416000.0,4221000,75,0.0,1,2,4
2869,780251658,Existing Customer,32,M,High School,Married,Rp 3.000.000 - Rp 5.000.000,Blue,18,4,4583000.0,1586000,2997000.0,2395000,57,0.346,1,4,1
7643,813967983,Existing Customer,44,F,College,Married,Rp 3.000.000 - Rp 5.000.000,Blue,39,4,1701000.0,775000,926000.0,4471000,71,0.456,1,2,2
1992,714902283,Existing Customer,43,M,High School,Married,Rp 8.000.000 - Rp 15.000.000,Blue,36,5,7866000.0,0,7866000.0,2843000,53,0.0,3,3,0
2010,772360683,Existing Customer,57,M,High School,Married,> Rp 15.000.000,Blue,46,3,31762000.0,2517000,29245000.0,1515000,36,0.079,3,4,1
1915,710251608,Existing Customer,62,F,High School,Married,< Rp 3.000.000,Blue,54,3,2941000.0,1173000,1768000.0,1453000,27,0.399,3,4,1
